,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
160,LATROB11429,Moe Olympic Swimming Pool,vale,MOE,3825.0,-38.181498,146.266409,," vale street, MOE 3825",700 F6
161,LATROB11453,Traralgon indoor sports and aquatic centre,queens,TRARALGON,3844.0,-38.199853,146.535219,25m Pool - Indoor,"58 queens parade, TRARALGON 3844",696 H7
162,LATROB11466,Yallourn North Swimming Pool,School,YALLOURN NORTH,3825.0,-38.162956,146.363948,," School avenue, YALLOURN NORTH 3825",703 T4
163,LODDON12596,Inglewood Sports Centre,Grant,INGLEWOOD,3517.0,-36.578434,143.873038,Grass," Grant Street, INGLEWOOD 3517",594 D4
164,LODDON12584,Boort Swimming Pool,Lake View,BOORT,3537.0,-36.118561,143.724512,," Lake View Street, BOORT 3537",593 N10
165,LODDON12597,Inglewood Swimming Pool,Grant,INGLEWOOD,3517.0,-36.57712,143.873386,," Grant Street, INGLEWOOD 3517",594 C4
166,LODDON12606,Mitiamo Swimming Pool,Echuca-Mitiamo,MITIAMO,3573.0,-36.210662,144.233419,"25m Pool - Outdoor, Toddlers Pool"," Echuca-Mitiamo Road, MITIAMO 3573",30 E5
167,LODDON12612,Pyramid Hills Swimming Pool,Victoria,PYRAMID HILLS,3575.0,-36.0559,144.124715,"25m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Victoria Street, PYRAMID HILLS 3575",592 D11
168,LODDON12620,Wedderburn Swimming Pool,Peters,WEDDERBURN,3518.0,-36.419401,143.615476,"25m Pool - Outdoor, Toddlers Pool"," Peters Street, WEDDERBURN 3518",593 R4
169,MACEDO10941,Malmsbury Sports Ground,Ellesmere,MALMSBURY,3446.0,-37.186378,144.381707,Grass," Ellesmere Place, MALMSBURY 3446",631 o10
170,MACEDO10915,Buffalo Sports Stadium - Woodend,Forest,WOODEND,3442.0,-37.35326,144.521575,Wooden Gymnasium,"1-29 Forest Street, WOODEND 3442",633 o4
171,MACEDO10934,Kyneton Toyota Sports and Aquatic Centre,Victoria,KYNETON,3444.0,-37.248,144.4585,Wooden Gymnasium,"4 Victoria Street, KYNETON 3444",632 e5
172,MACEDO10925,Gisborne South Swimming Centre,Lock,GISBORNE,3437.0,-37.550958,144.631,Program Pool,"137 Lock Road, GISBORNE 3437",425 D6
173,MACEDO10937,Lancefield Memorial Swimming Pool,Chauncey,LANCEFIELD,3435.0,-37.279809,144.722586,25m Pool - Outdoor," Chauncey Street, LANCEFIELD 3435",635 n3
174,MACEDO10955,Woodend Swimming Pool,Forest,WOODEND,3442.0,-37.353734,144.528802,25m Pool - Outdoor," Forest Street, WOODEND 3442",633 q5
175,MANNIN11014,Manningham Donvale Indoor Sports Centre,Springvale,SPRINGVALE,3171.0,-37.799435,145.177737,Wooden Gymnasium,"360 Springvale Road, SPRINGVALE 3171",48 f4
176,MANNIN11301,Trinity Grammar Sports Ground,Barak,BULLEEN,3105.0,-37.773272,145.085455,Artificial Turf," Barak Street, BULLEEN 3105",32 D8
177,MANNIN11033,Westerfolds Sports Centre,Swilk,TEMPLESTOWE,3106.0,-37.756966,145.124166,,"2 Swilk Street, TEMPLESTOWE 3106",33 D4
178,MARIBY8447,Action Indoor Sports,Gordon,FOOTSCRAY,3011.0,-37.788284,144.889729,,"90 Gordon Street, FOOTSCRAY 3011",42 A1
179,MAROON11030,Maroondah Indoor Sports Centre,Canterbury,RINGWOOD,3134.0,-37.8332,145.221599,Wooden Gymnasium,"362-378 Canterbury Road, RINGWOOD 3134",63 F1
180,MAROON10998,Action Indoor Sports Ringwood,New,RINGWOOD,3134.0,-37.826371,145.21998,,"1/156-160 New Street, RINGWOOD 3134",49 F11
181,MAROON11008,Croydon Memorial Pool,Springfield,CROYDON,3136.0,-37.797105,145.28615,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Springfield Avenue, CROYDON 3136",51 A3
182,MELBOU11024,Punt rd Recreation Reserve & Community Pool,Punt,RICHMOND,,-37.822304,144.987903,Grass," Punt Road, RICHMOND ",2G F8
183,MELBOU10986,Active Melbourne City Sports,Bourke,DOCKLANDS,3008.0,-37.81847,144.947109,,"744 Bourke Street, DOCKLANDS 3008",
184,MELTON5641,Bridge Road Sports Precinct,Bridge,MELTON SOUTH,3338.0,-37.716,144.586,," Bridge Road, MELTON SOUTH 3338",
185,MELTON9071,Melton Indoor Sports Stadium,Reserve,MELTON,3337.0,-37.681499,144.567827,,"65 Reserve Road, MELTON 3337",337 D9
186,MILDUR9128,Old Aerodrome Sporting Complex,Eleventh,MILDURA,3500.0,-34.172888,142.133003,Grass Running Track," Eleventh Street, MILDURA 3500",535 L3
187,MILDUR9112,Lifestyle Plus Indoor Sports Centre,King,MILDURA,3500.0,-34.1905,142.171,,"3 King Avenue, MILDURA 3500",535 r6
188,MILDUR9102,Colignan Swimming Pool,Kulkyne,COLIGNAN,3494.0,-34.525492,142.369524,"25m Pool - Outdoor, Toddlers Pool"," Kulkyne Way, COLIGNAN 3494",6 g2
189,MILDUR9108,Irymple Swimming Pool,Fifteenth,IRYMPLE,3498.0,-34.234255,142.16872,"30m Pool - Outdoor, Toddlers Pool"," Fifteenth Street, IRYMPLE 3498",537 r4
190,MILDUR9116,Merbein Swimming Pool,Box,MERBEIN,3505.0,-34.166233,142.053419,"25m Pool - Outdoor, Toddlers Pool"," Box Street, MERBEIN 3505",537 m9
191,MILDUR9127,Murrayville Swimming Pool,Reed,MURRAYVILLE,3512.0,-35.264765,141.18144,"25m Pool - Outdoor, Toddlers Pool"," Reed Street, MURRAYVILLE 3512",539 n10
192,MILDUR9133,Ouyen Swimming Pool,Gregory,OUYEN,3490.0,-35.072282,142.316733,"30m Pool - Outdoor, Toddlers Pool"," Gregory Street, OUYEN 3490",540 g10
193,MILDUR9137,Red Cliffs Swimming Pool,Heytsbury,RED CLIFFS,3496.0,-34.304425,142.188741,"30m Pool - Outdoor, Toddlers Pool"," Heytsbury Avenue, RED CLIFFS 3496",538 f8
194,MILDUR9142,Underbool Swimming Pool,Malkin,UNDERBOOL,3509.0,-35.171307,141.807231,"25m Pool - Outdoor, Toddlers Pool"," Malkin Avenue, UNDERBOOL 3509",539 r10
195,MITCHE11190,Seymour Sports and Aquatic Centre,Pollard,SEYMOUR,3660.0,-37.028321,145.1484,Wooden Gymnasium," Pollard Street, SEYMOUR 3660",642 E8
196,MITCHE11284,State Motocycling Sports Complex,Broadford-Flowerdale ,BROADFORD,,-37.210168,145.082881,," Broadford-Flowerdale  Road, BROADFORD ",
197,MITCHE11201,Broadford Outdoor Pool,Hamilton,BROADFORD,3658.0,-37.202852,145.043495,"25m Pool - Outdoor, Toddlers Pool"," Hamilton Street, BROADFORD 3658",
198,MITCHE11192,Seymour War Memorial Pool,Lesley,SEYMOUR,3660.0,-37.024696,145.129988,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Lesley Street, SEYMOUR 3660",642 B7
199,MITCHE11193,Tallarook Outdoor Pool,Main,TALLAROOK,3659.0,-37.0925,145.105228,25m Pool - Outdoor," Main Street, TALLAROOK 3659",61 C3
200,MOIRAS12185,Cobram Sports Stadium,Campbell,COBRAM,3644.0,-35.922306,145.657066,Wooden Gymnasium," Campbell Road, COBRAM 3644",667 Q10
201,MOIRAS12195,Nathalia Sports & Community Centre & Skate Park,Gifford,NATHALIA,3638.0,-36.060613,145.206106,Wooden Gymnasium," Gifford Street, NATHALIA 3638",669 S12
202,MOIRAS12181,Cobram Outdoor Pool,Punt,COBRAM,3644.0,-35.91853,145.655175,"50m Pool - Outdoor, Toddlers Pool"," Punt Road, COBRAM 3644",667 O9
203,MOIRAS12196,Nathalia Swimming Pool,Park,NATHALIA,3638.0,-36.053583,145.211294,"50m Pool - Outdoor, Toddlers Pool"," Park Street, NATHALIA 3638",669 T10
204,MOIRAS12205,Numurkah Swimming Pool,Harbison,NUMURKAH,3636.0,-36.096455,145.442362,," Harbison Avenue, NUMURKAH 3636",670 C6
205,MOIRAS12212,Strathmerton Outdoor Pool,Findlay,STRATHMERTON,3641.0,-35.923912,145.477761,," Findlay Street, STRATHMERTON 3641",670 C9
206,MOIRAS12228,Yarrawonga Swimming Pool,Burley,YARRAWONGA,3730.0,-36.013559,145.996367,," Burley Road, YARRAWONGA 3730",668 C8
207,MONASH11289,Melbourne Sports Stadium,Duerdin,NOTTING HILL,3168.0,-37.910013,145.143624,,"13 Duerdin Street, NOTTING HILL 3168",
208,MONASH11293,Oakleigh Indoor Sports,Railway,OAKLEIGH,3166.0,-37.9085,145.1,,"4 Railway Avenue, OAKLEIGH 3166",
209,MONASH12040,Monash Uni Doug Ellis Swimming Pool,Wellington,CLAYTON,3168.0,-37.912047,145.138854,," Wellington Road, CLAYTON 3168",70 G12
210,MOONEE11300,PEGS Sports Field,Centreway,KEILOR EAST,3033.0,-37.734239,144.870981,Artificial Turf," Centreway , KEILOR EAST 3033",15 G10
211,MOONEE9394,Queens Park Swimming Pool,Corner The Strand & Pascoe Vale,MOONEE PONDS,3039.0,-37.761978,144.925204,"25m Pool - Outdoor, 30m Pool - Outdoor, Toddlers Pool"," Corner The Strand & Pascoe Vale Road, MOONEE PONDS 3039",28 j6
212,MOONEE9398,Seymour's Pool,Graves,ESSENDON,3040.0,-37.741017,144.895867,,"23 Graves Street, ESSENDON 3040",16 C12
213,MOORAB11074,Blackwood Sports Ground,Golden Point,BLACKWOOD,,-37.473967,144.317832,Synthetic Pitch," Golden Point Road, BLACKWOOD ",
214,MOORAB9414,Ballan Outdoor Swimming Pool,Mill Park,BALLAN,3342.0,-37.598149,144.229999,"30m Pool - Outdoor, Toddlers Pool","1 Mill Park Street, BALLAN 3342",585 R9
215,MORELA13025,Brunswick Sports Stadium,Gardiner,BRUNSWICK,3056.0,-37.767578,144.955866,Wooden Gymnasium,"4 Gardiner Street, BRUNSWICK 3056",29 F7
216,MORELA12998,Brunswick Malletsports Club,Victoria,BRUNSWICK,3056.0,-37.764748,144.951992,Turf Pitch," Victoria Street, BRUNSWICK 3056",29 E7
217,MORELA13009,Coburg Olympic Swimming Pool,Murray,COBURG,3058.0,-37.735005,144.974475,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Murray Road, COBURG 3058",17 K10
218,MORELA13046,Pascoe Vale Outdoor Pool,Prospect,PASCOE VALE,3044.0,-37.729037,144.936649,"30m Pool - Outdoor, Childrens Learning Pool, Diving Pool, Toddlers Pool"," Prospect Street, PASCOE VALE 3044",17 B9
219,MORNIN11295,Mornington Indoor Sports,Milgate,MORNINGTON,3931.0,-38.235462,145.061831,,"7 Milgate Drive, MORNINGTON 3931",
220,MORNIN11136,Dromana Tennis & Netball (Sports & Fitness Centre),Marna,DROMANA,3936.0,-38.336802,144.970217,Asphalt,"10 Marna Street, DROMANA 3936",159 J7
221,MORNIN11133,Crib Point Pool,Governors,CRIB POINT,3919.0,-38.359316,145.204209,," Governors Road, CRIB POINT 3919",195 B1
222,MOUNTA12664,Castlemaine Indoor Sports,Kennedy,CASTLEMAINE,3450.0,-37.061972,144.215063,,"19 Kennedy Street, CASTLEMAINE 3450",628 G6
223,MOUNTA12667,Castlemaine Outdoor Swimming Pool,Lake Augusta,CASTLEMAINE,3450.0,-37.054153,144.213634,"50m Pool - Outdoor, Toddlers Pool"," Lake Augusta Drive, CASTLEMAINE 3450",628 F4
224,MOUNTA12669,Chewton Swimming Pool,Pyrnees,CHEWTON,3451.0,-37.081738,144.254175,"25m Pool - Outdoor, Toddlers Pool"," Pyrnees Highway, CHEWTON 3451",59 F3
225,MOUNTA12675,Harcourt Swimming Pool,Bridge,HARCOURT,3453.0,-36.994474,144.263022,"25m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Bridge Street, HARCOURT 3453",627 T1
226,MOUNTA12679,Maldon Swimming Pool,Hospital,MALDON,3463.0,-36.99453,144.064514,"25m Pool - Outdoor, Toddlers Pool"," Hospital Street, MALDON 3463",630 C8
227,MOUNTA12684,Newstead and District Swimming Pool,Panmure,NEWSTEAD,3462.0,-37.106391,144.060058,"25m Pool - Indoor, Toddlers Pool","6 Panmure Street, NEWSTEAD 3462",627 R9
228,MOYNES11335,Southcombe Park Sports Complex,Campbell ,PORT FAIRY,3284.0,-38.38801,142.234885,Turf Pitch," Campbell  Street, PORT FAIRY 3284",511 N5
229,MOYNES11315,Hawkesdale Swimming Pool,Penshurst-Warrnambool,HAWKESDALE,3287.0,-38.104612,142.321561,," Penshurst-Warrnambool Road, HAWKESDALE 3287",510 C3
230,MOYNES11326,Mortlake Swimming Pool,Jamieson,MORTLAKE,3272.0,-38.080615,142.809357,," Jamieson Avenue, MORTLAKE 3272",509 T4
231,MURRIN11016,Kinglake Indoor Sports Stadium,Extons,KINGLAKE,3763.0,-37.508466,145.315298,," Extons Road, KINGLAKE 3763",380 B2
232,MURRIN11000,Alexandra Swimming Pool,Perkins,ALEXANDRA,3714.0,-37.188914,145.713059,," Perkins Street, ALEXANDRA 3714",680 F3
233,MURRIN11008,Eildon Swimming Pool,High,EILDON,3713.0,-37.232993,145.907981,," High Street, EILDON 3713",681 O3
234,MURRIN11020,Marysville Swimming Pool,Falls,MARYSVILLE,3779.0,-37.51132,145.748758,," Falls Road, MARYSVILLE 3779",680 H10
235,MURRIN11030,Yea Swimming Pool,High,YEA,3717.0,-37.212488,145.42224,," High Street, YEA 3717",681 R9
236,NILLUM11047,Hurstbridge Sports Oval,Graysharps,HURSTBRIDGE  ,3099.0,-37.642406,145.189392,Grass,"50 Graysharps Road, HURSTBRIDGE   3099",185 J9
237,NILLUM11039,Diamond Valley Sports and Fitness Centre,Civic,GREENSBOROUGH  ,3088.0,-37.688252,145.108263,Wooden Gymnasium," Civic Drive, GREENSBOROUGH   3088",11 A10
238,NILLUM11035,Diamond Creek Outdoor Heated Pool,Elizabeth,DIAMOND CREEK,3089.0,-37.672086,145.157212,"25m Pool - Outdoor, Toddlers Pool","1 Elizabeth Street, DIAMOND CREEK 3089",12 A5
239,NORTHE12641,St Arnaud Indoor Sports Stadium,Navarre,ST ARNAUD,3478.0,-36.619038,143.252389,Wooden Gymnasium," Navarre Road, ST ARNAUD 3478",551 R10
240,NORTHE12630,Halls Gap Swimming Pool,Grampians,HALLS GAP,3381.0,-37.139595,142.518042,25m Pool - Outdoor," Grampians Road, HALLS GAP 3381",56 A4
241,NORTHE12635,Marnoo Swimming Pool,Donald-Stawell,MARNOO,3387.0,-36.676233,142.869874,25m Pool - Outdoor," Donald-Stawell Road, MARNOO 3387",549 S11
242,NORTHE12643,St Arnaud Swimming Pool,Grant,ST ARNAUD,3478.0,-36.613692,143.259629,"50m Pool - Outdoor, Toddlers Pool"," Grant Street, ST ARNAUD 3478",551 S9
243,PORTPH12156,Melbourne Sports & Aquatic Centre,Aughtie ,ALBERT PARK,3206.0,-37.842948,144.960718,Wooden Gymnasium," Aughtie  Drive, ALBERT PARK 3206",57 G4
244,PYRENE11077,Avoca Swimming Pool,Pyrnees,AVOCA,3467.0,-37.091083,143.475855,"25m Pool - Outdoor, Toddlers Pool"," Pyrnees Highway, AVOCA 3467",556 D4
245,PYRENE11081,Beaufort Swimming Pool,Leichardt,BEAUFORT,3373.0,-37.432352,143.385745,50m Pool - Outdoor,"13 Leichardt Street, BEAUFORT 3373",556 H10
246,GREATE12111,John McEwen Reserve (Shepparton Sports Precinct),Brauman,SHEPPARTON,3630.0,-36.354723,145.395638,Grass Running Track," Brauman Street, SHEPPARTON 3630",673 O3
247,GREATE12150,Shepparton Sports Stadium,Numurkah,SHEPPARTON,3630.0,-36.355829,145.400466,Wooden Gymnasium," Numurkah Road, SHEPPARTON 3630",673 O3
248,GREATE12156,Tatura Sports Stadium,Albert,TATURA,3616.0,-36.4472,145.22856,Wooden Flooring," Albert Street, TATURA 3616",671 N6
249,GREATE12122,Major League Indoor Sports Shepparton,McGill,SHEPPARTON,3630.0,-36.364676,145.429329,,"3 McGill Street, SHEPPARTON 3630",673 U5
250,GREATE12126,Merrigum Swimming Pool,Morrissey,MERRIGUM,3620.0,-36.372121,145.130585,," Morrissey Street, MERRIGUM 3620",32 D7
251,GREATE12133,Mooroopna War Memorial Swimming Pool,Ann,MOOROOPNA,3629.0,-36.390984,145.359199,"30m Pool - Outdoor, Toddlers Pool"," Ann Street, MOOROOPNA 3629",672 G11
252,GREATE12138,Murchison Swimming Pool,Stevenson,MURCHISON,3610.0,-36.617441,145.219765,," Stevenson Street, MURCHISON 3610",671 T5
253,GREATE12157,Tatura Swimming Complex,Hastie,TATURA,3616.0,-36.444266,145.231964,"30m Pool - Outdoor, Toddlers Pool"," Hastie Street, TATURA 3616",671 N5
254,SOUTHG12456,Korumburra Sports Centre,Charles,KORUMBURRA,3950.0,-38.428858,145.820018,Wooden Gymnasium," Charles Street, KORUMBURRA 3950",
255,SOUTHG12450,Poowong Sports Stadium,Nyora,POOWONG,3988.0,-38.3422,145.764164,Wooden Gymnasium,"6 Nyora Road, POOWONG 3988",
256,SOUTHG12399,Foster Golf Club/ Cricket Club / Pool,Reserve,FOSTER,3960.0,-38.657198,146.197303,Synthetic Pitch," Reserve Road, FOSTER 3960",708 B3
257,SOUTHG12427,Port Welshpool Bowls Club,Lewis,PORT WELSHPOOL,3965.0,-38.699251,146.450979,Grass," Lewis Street, PORT WELSHPOOL 3965",103 H5
258,SOUTHG12458,Korumburra Pool,Lewry,KORUMBURRA,3950.0,-38.433065,145.819046,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Lewry Place, KORUMBURRA 3950",
259,SOUTHG12420,Mirboo North Swimming Pool,Baths,MIRBOO NORTH,3871.0,-38.39637,146.154977,"25m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Baths Road, MIRBOO NORTH 3871",710 H2
260,SOUTHG12425,Poowong Outdoor Swimming Pool,Poowong-Raceby,POOWONG ,3988.0,-38.341154,145.763878,"25m Pool - Outdoor, Toddlers Pool"," Poowong-Raceby Road, POOWONG  3988",709 P2
261,SOUTHG12437,Toora Swimming Pool,Cunningham,TOORA,3963.0,-38.66444,146.328509,"30m Pool - Indoor, Childrens Learning Pool, Toddlers Pool"," Cunningham Street, TOORA 3963",708 C11
262,SOUTHG12428,Port Welshpool Tennis Club,Dawson,PORT WELSHPOOL,3965.0,-38.69476,146.465142,Asphalt," Dawson Street, PORT WELSHPOOL 3965",103 H5
263,SOUTHE11387,Balmoral Swimming Pool,Glendinning,BALMORAL,3407.0,-37.24556,141.838156,"25m Pool - Outdoor, Toddlers Pool"," Glendinning Street, BALMORAL 3407",508 H8
264,SOUTHE11394,Coleraine Swimming pool,Pileau,COLERAINE ,3315.0,-37.600901,141.68755,"50m Pool - Outdoor, Toddlers Pool"," Pileau Street, COLERAINE  3315",507 Q10
265,SOUTHE11397,Dunkeld Swimming Pool,Glenelg,DUNKELD,3294.0,-37.650028,142.342402,"25m Pool - Outdoor, Toddlers Pool"," Glenelg Hwy, DUNKELD 3294",509 N3
266,SOUTHE11400,Glenthompson Swimming Pool,Scott,GLENTHOMPSON,3293.0,-37.636165,142.548101,"25m Pool - Outdoor, Toddlers Pool"," Scott Street, GLENTHOMPSON 3293",508 J2
267,SOUTHE11407,Hamilton Olympic Swimming Pool,Byron ,HAMILTON ,3300.0,-37.742253,142.017282,"50m Pool - Outdoor, Toddlers Pool"," Byron  Street, HAMILTON  3300",506 E7
268,STONNI11961,South Yarra Sports Centre ,Chapel,SOUTH YARRA,3141.0,-37.836983,144.995195,Wooden Gymnasium,"679 Chapel Street, SOUTH YARRA 3141",58 E2
269,STRATH12899,Avenel Swimming Pool,Queen,AVENEL,3664.0,-36.897147,145.230083,25m Pool - Outdoor," Queen Street, AVENEL 3664",677 R3
270,STRATH12905,Euroa Swimming Pool,Brock,EUROA,3666.0,-36.754141,145.567254,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool","16A Brock Street, EUROA 3666",677 M10
271,STRATH12912,Nagambie Swimming Pool,Blayney,NAGAMBIE,3608.0,-36.792219,145.147477,"25m Pool - Outdoor, Childrens Learning Pool","1 Blayney Road, NAGAMBIE 3608",678 G5
272,STRATH12920,Violet Town Swimming Pool,Tulip,VIOLET TOWN,3669.0,-36.634741,145.717936,"25m Pool - Outdoor, Childrens Learning Pool","2 Tulip Street, VIOLET TOWN 3669",678 C9
273,SURFCO11868,Lorne Swimming Pool,Mountjoy,LORNE,3232.0,-38.539575,143.975714,,"81 Mountjoy Parade, LORNE 3232",528 G8
274,SURFCO11887,Eastern Reserve Sports Ground,Hopkins,WINCHELSEA,3241.0,-38.240109,143.998073,Grass,"70 Hopkins Street, WINCHELSEA 3241",525 O3
275,SURFCO11880,Surf Coast Sport & Recreation Centre,Beach,TORQUAY,3228.0,-38.326431,144.315762,Wooden Gymnasium,"77 Beach Road, TORQUAY 3228",527 Q5
276,SURFCO11518,Aerosport Allstars (Torquay College),Grossmans,TORQUAY,3228.0,,,," Grossmans Road, TORQUAY 3228",
277,SURFCO11890,Winchelsea Swimming Pool,Barwon,WINCHELSEA,3241.0,-38.239462,143.989522,,"12 Barwon Terrace, WINCHELSEA 3241",525 N2
278,SWANHI9481,Swan Hill Indoor Sport and Recreation Centre,Gray ,SWAN HILL,3585.0,-35.348308,143.559441,,"15 Gray  street, SWAN HILL 3585",586 H6
279,SWANHI9461,Manangatang Swimming Pool,Mallee,MANANGATANG,3546.0,-35.055603,142.880471,"25m Pool - Outdoor, Toddlers Pool"," Mallee Highway, MANANGATANG 3546",587 R11
280,SWANHI9465,Nyah Swimming Pool,Ouyen ,NYAH,3594.0,-35.18582,143.375677,"30m Pool - Outdoor, Toddlers Pool"," Ouyen  road, NYAH 3594",13 G4
281,SWANHI9480,Swan Hill Outdoor Swimming Pool,Monash,SWAN HILL,3585.0,-35.33907,143.56235,"25m Pool - Outdoor, 50m Pool - Outdoor, Recreation / Play Water Space, Toddlers Pool"," Monash Drive, SWAN HILL 3585",586 J4
282,TOWONG10989,Corryong Swimming Pool,Strezecki,CORRYONG,3707.0,-36.195168,147.898186,"50m Pool - Outdoor, Toddlers Pool"," Strezecki way, CORRYONG 3707",644 C3
283,TOWONG10996,Eskdale Swimming Pool & tennis,Omeo,ESKDALE,3701.0,-36.465685,147.252781,," Omeo Hwy, ESKDALE 3701",36 F9
284,WANGAR11515,Greta Sporting Complex,Reserve Road,GRETA,3675.0,-36.582466,146.246424,Grass,"448 Reserve Road Road, GRETA 3675",48 F2
285,WANGAR11540,Yarrunga Outdoor Pool,Brash,WANGARATTA,3678.0,-36.373514,146.319743,"Recreation / Play Water Space, Toddlers Pool","16 Brash Avenue, WANGARATTA 3678",644 G12
286,WELLIN11000,Cameron Sporting Complex,Morison,MAFFRA,3860.0,-37.956592,146.996349,Grass," Morison Street, MAFFRA 3860",694 D4
287,WELLIN10996,Gippsland Regional Sports Complex,Cobains,SALE,3850.0,-38.086739,147.07139,Synthetic,"116 Cobains Road, SALE 3850",693 P2
288,WELLIN5647,Gippsland Regional Sports Complex,Cobains,SALE,,-38.089,147.085,," Cobains Road, SALE ",
289,WELLIN11012,Loch Sport Recreation Reserve,Loch Sport,LOCH SPORT,3851.0,-38.057079,147.565283,Synthetic Pitch," Loch Sport Road, LOCH SPORT 3851",691 L8
290,WELLIN11020,O.A. Ruff Sports Stadium,Palmerston,SALE,3850.0,-38.104943,147.079442,,"66 Palmerston Street, SALE 3850",693 R5
291,WELLIN11011,Loch Sport Golf Club,Loch Sport,LOCH SPORT,3851.0,-38.059046,147.561262,18 Hole Course - Public," Loch Sport Road, LOCH SPORT 3851",691 L8
292,WELLIN11285,Loch Sport Boat Club Inc,Charlies,LOCH SPORT,3851.0,-38.055476,147.56578,," Charlies Street, LOCH SPORT 3851",
293,WELLIN11051,Heyfield Memorial Pool,Mary,HEYFIELD,3858.0,,,"25m Pool - Outdoor, Toddlers Pool"," Mary Street, HEYFIELD 3858",
294,WELLIN11050,Maffra Memorial Pool,Duke S,MAFFRA,3860.0,,,"50m Pool - Outdoor, Toddlers Pool"," Duke S Street, MAFFRA 3860",
295,WELLIN11024,Rosedale Swimming Pool,Hood,ROSEDALE,3847.0,-38.152861,146.786571,," Hood Street, ROSEDALE 3847",694 D11
296,WELLIN11052,Stratford Swimming Pool,McMillian,STRATFORD,3862.0,,,"25m Pool - Outdoor, Toddlers Pool"," McMillian Street, STRATFORD 3862",
297,WELLIN11053,Yarram Swimming Pool,Grant,YARRAM,3971.0,,,"25m Pool - Outdoor, Toddlers Pool"," Grant Street, YARRAM 3971",
298,WESTWI9510,Kaniva Sport Complex,Farmer,KANIVA,3419.0,-36.383359,141.245901,," Farmer Street, KANIVA 3419",541 S10
299,WESTWI9495,Edenhope Kowree Sport Complex,Lake,EDENHOPE,3318.0,-37.03346,141.298107,," Lake Street, EDENHOPE 3318",543 S4
300,WESTWI9497,Edenhope Swimming Pool,Lake,EDENHOPE,3318.0,-37.03352,141.297578,"25m Pool - Outdoor, Recreation / Play Water Space, Toddlers Pool"," Lake Street, EDENHOPE 3318",543 S5
301,WESTWI9502,Goroke Swimming Pool,Main,GOROKE,3412.0,-36.720943,141.46619,"25m Pool - Outdoor, Toddlers Pool"," Main Street, GOROKE 3412",543 M11
302,WESTWI9511,Kaniva Swimming Pool,Baker,KANIVA,3419.0,-36.381326,141.240107,"25m Pool - Outdoor, Toddlers Pool","4 Baker Street, KANIVA 3419",541 R10
303,WHITEH11040,Sportlink,Hanover,VERMONT SOUTH,3133.0,-37.853585,145.183854,Wooden Gymnasium,"2 Hanover Road, VERMONT SOUTH 3133",62 G7
304,WHITTL9519,Bundoora Netball and Sports Centre,Mckimmies,BUNDOORA,3083.0,-37.68007,145.061886,Wooden Gymnasium," Mckimmies Road, BUNDOORA 3083",9 K7
305,WHITTL9560,Thomastown Indoor Sports,Strong,THOMASTOWN,3074.0,-37.688605,145.003372,,"29 Strong Avenue, THOMASTOWN 3074",8 G10
306,WHITTL11465,Gymsports Academy of Movement ,Gipps,EPPING,3076.0,,,,"5 Gipps Court, EPPING 3076",
307,WODONG11109,Wodonga Sports & Leisure Centre (YMCA),Hedgerow,WONDONGA,3690.0,-36.127759,146.861798,Wooden Gymnasium," Hedgerow Court, WONDONGA 3690",652 H7
308,WODONG11098,Wodonga Olympic Pool,Stanley,WODONGA,3690.0,-36.121414,146.884503,"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool"," Stanley Street, WODONGA 3690",653 M5
309,WYNDHA8526,VU Wyndham Sporting Complex,Hoppers,WERRIBEE,3030.0,-37.892629,144.702157,," Hoppers Lane, WERRIBEE 3030",206 J6
310,WYNDHA8530,Werribee Sports & Fitness Centre,Ballan,WERRIBEE,3030.0,-37.898601,144.640316,Wooden Flooring," Ballan Road, WERRIBEE 3030",205 F8
311,WYNDHA8521,Riverside Indoor Sports,Riverside,WERRIBEE,3030.0,-37.913492,144.659074,,"13 Riverside Avenue, WERRIBEE 3030",205 J11
312,WYNDHA11288,Hoppers Indoor Sportz,Graham ,HOPPERS CROSSING,3029.0,-37.872,144.7275,," Graham  Court, HOPPERS CROSSING 3029",
313,WYNDHA8528,Werribee Olympic Pool,Watton,WERRIBEE,3030.0,-37.906041,144.651882,"50m Pool - Outdoor, Recreation / Play Water Space, Toddlers Pool"," Watton Street, WERRIBEE 3030",205 G9
314,YARRAC11024,Melbourne Aboriginal Sport and Recreation Gym,Gertrude,FITZROY,,,,," Gertrude Street, FITZROY ",
315,YARRAC10998,Fitzroy Swimming Pool,Alexandra ,FITZROY,3065.0,-37.7939,144.9809,," Alexandra  Parade, FITZROY 3065",2C C5
316,YARRAR11438,Don Road Sporting Complex,Don,HEALESVILLE,3777.0,-37.668786,145.539658,Grass,"249/263 Don Road, HEALESVILLE 3777",278 H5
